id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar_matem,valor_errorestandar_lectu,comparacion_por,comparacion_por_orden,pais,pais2,indicador,detalle_indicador,disclaimer
NIC_ERCE06-132013,"Hombres, lectura",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,477.5534057617188,14,14,,,"Género, lectura",11,Nicaragua,Nicaragua (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Brecha mujeres - hombres, lectura",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.8828755021095276,15,15,,5.4836636,"Brecha mujeres - hombres, lectura",12,Nicaragua,Nicaragua (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Mujeres en hogares baja calificación, lectura",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,467.6893310546875,17,17,,,"Calificación (mujeres), lectura",13,Nicaragua,Nicaragua (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Mujeres en hogares media calificación, lectura",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,488.4717407226563,18,18,,,"Calificación (mujeres), lectura",13,Nicaragua,Nicaragua (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Mujeres en hogares alta calificación, lectura",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,515.3828735351563,19,19,,,"Calificación (mujeres), lectura",13,Nicaragua,Nicaragua (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Hombres en hogares baja calificación, lectura",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,468.0594177246094,20,20,,,"Calificación (hombres), lectura",14,Nicaragua,Nicaragua (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Hombres en hogares media calificación, lectura",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,479.8621215820313,21,21,,,"Calificación (hombres), lectura",14,Nicaragua,Nicaragua (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Hombres en hogares alta calificación, lectura",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,509.4518127441406,22,22,,,"Calificación (hombres), lectura",14,Nicaragua,Nicaragua (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Mujer, matemática",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,480.8611755371094,23,23,,,"Mujer, matemática",2,Nicaragua,Nicaragua (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Hombre, matemática",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,488.7437744140625,24,24,,,"Hombre, matemática",3,Nicaragua,Nicaragua (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Mujer, lectura",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,478.436279296875,25,25,,,"Mujer, lectura",9,Nicaragua,Nicaragua (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Hombre, lectura",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,477.5534057617188,26,26,,,"Hombre, lectura",10,Nicaragua,Nicaragua (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Total, matemática",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,652.58837890625,1,1,,,"Total, matemática",1,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Mujeres, matemática",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,648.6049194335938,2,2,,,"Género, matemática",4,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Hombres, matemática",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,656.7333984375,3,3,,,"Género, matemática",4,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Brecha mujeres - hombres, matemática",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,-8.128460884094238,4,4,6.9183979,,"Brecha mujeres - hombres, matemática",5,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Mujeres en hogares baja calificación, matemática",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,649.0344848632813,6,6,,,"Calificación (mujeres), matemática",6,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Mujeres en hogares media calificación, matemática",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,659.598876953125,7,7,,,"Calificación (mujeres), matemática",6,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Mujeres en hogares alta calificación, matemática",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,689.9285888671875,8,8,,,"Calificación (mujeres), matemática",6,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Hombres en hogares baja calificación, matemática",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,649.5769653320313,9,9,,,"Calificación (hombres), matemática",7,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Hombres en hogares media calificación, matemática",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,658.4063110351563,10,10,,,"Calificación (hombres), matemática",7,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Hombres en hogares alta calificación, matemática",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,703.1154174804688,11,11,,,"Calificación (hombres), matemática",7,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Total, lectura",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,654.2800903320313,12,12,,,"Total, lectura",8,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Mujeres, lectura",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,659.5426635742188,13,13,,,"Género, lectura",11,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Hombres, lectura",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,648.8255004882813,14,14,,,"Género, lectura",11,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Brecha mujeres - hombres, lectura",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,10.71720504760742,15,15,,6.9682031,"Brecha mujeres - hombres, lectura",12,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Mujeres en hogares baja calificación, lectura",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,646.5238037109375,17,17,,,"Calificación (mujeres), lectura",13,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Mujeres en hogares media calificación, lectura",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,670.2105712890625,18,18,,,"Calificación (mujeres), lectura",13,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Mujeres en hogares alta calificación, lectura",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,714.93115234375,19,19,,,"Calificación (mujeres), lectura",13,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Hombres en hogares baja calificación, lectura",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,636.5296020507813,20,20,,,"Calificación (hombres), lectura",14,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Hombres en hogares media calificación, lectura",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,654.3775024414063,21,21,,,"Calificación (hombres), lectura",14,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Hombres en hogares alta calificación, lectura",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,703.8223876953125,22,22,,,"Calificación (hombres), lectura",14,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Mujer, matemática",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,648.6049194335938,23,23,,,"Mujer, matemática",2,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Hombre, matemática",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,656.7333984375,24,24,,,"Hombre, matemática",3,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Mujer, lectura",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,659.5426635742188,25,25,,,"Mujer, lectura",9,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192013,"Hombre, lectura",NIC_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,648.8255004882813,26,26,,,"Hombre, lectura",10,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192019,"Total, matemática",NIC_ERCE13-19,ERCE 2019,2019,662.5033569335938,1,1,,,"Total, matemática",1,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192019,"Mujeres, matemática",NIC_ERCE13-19,ERCE 2019,2019,656.0668334960938,2,2,,,"Género, matemática",4,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192019,"Hombres, matemática",NIC_ERCE13-19,ERCE 2019,2019,668.139892578125,3,3,,,"Género, matemática",4,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192019,"Brecha mujeres - hombres, matemática",NIC_ERCE13-19,ERCE 2019,2019,-12.07304000854492,4,4,8.1454592,,"Brecha mujeres - hombres, matemática",5,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192019,"Mujeres en hogares baja calificación, matemática",NIC_ERCE13-19,ERCE 2019,2019,652.201416015625,6,6,,,"Calificación (mujeres), matemática",6,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192019,"Mujeres en hogares media calificación, matemática",NIC_ERCE13-19,ERCE 2019,2019,664.3465576171875,7,7,,,"Calificación (mujeres), matemática",6,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192019,"Mujeres en hogares alta calificación, matemática",NIC_ERCE13-19,ERCE 2019,2019,695.476318359375,8,8,,,"Calificación (mujeres), matemática",6,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
NIC_ERCE13-192019,"Hombres en hogares baja calificación, matemática",NIC_ERCE13-19,ERCE 2019,2019,673.8848876953125,9,9,,,"Calificación (hombres), matemática",7,Nicaragua,Nicaragua (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de tercer grado,Puntajes promedio en pruebas estandarizadas para alumnos de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
